Order_ID,Date,Customer_Age,Gender,City,Product_Category,Channel,Ad_Spend_NGN,Revenue_NGN,Repeat_Customer,Device_Used,Payment_Method,Profit_NGN
1515,2026-11-27,20,Female,Ibadan,Fashion,Facebook Ads,4334,22457,No,Desktop,Bank Transfer,11409
1516,2026-11-28,30,Female,Abuja,Electronics,WhatsApp Referrals,4290,10184,Yes,Desktop,Bank Transfer,-43
1517,2026-11-29,45,Male,Abuja,Home Appliances,Google Ads,2725,7402,Yes,Mobile,Card,-279
1518,2026-11-30,37,Male,Ibadan,Groceries,Instagram Ads,4034,9895,No,Desktop,Card,139
1519,2026-12-01,45,Male,Abuja,Electronics,Google Ads,3293,28715,No,Mobile,Card,19555
1520,2026-12-02,25,Male,Enugu,Fashion,Facebook Ads,6204,16404,No,Mobile,Card,6367
1521,2026-12-03,18,Female,Lagos,Fashion,Google Ads,5248,20161,Yes,Mobile,Card,7826
1522,2026-12-04,20,Male,Enugu,Fashion,Instagram Ads,6828,14343,No,Mobile,COD,3369
1523,2026-12-05,30,Female,Kano,Home Appliances,Instagram Ads,6111,15637,No,Mobile,Card,5356
1524,2026-12-06,45,Male,Enugu,Home Appliances,WhatsApp Referrals,4251,6956,No,Desktop,COD,-2686
1525,2026-12-07,42,Male,Kano,Electronics,Google Ads,3988,12023,No,Mobile,Bank Transfer,4419
1526,2026-12-08,50,Male,Abuja,Groceries,Facebook Ads,922,19062,No,Desktop,Card,10526
1527,2026-12-09,23,Female,Lagos,Electronics,Instagram Ads,2915,19333,Yes,Mobile,Bank Transfer,9801
1528,2026-12-10,49,Male,Abuja,Beauty,WhatsApp Referrals,2950,8907,No,Desktop,Bank Transfer,3041
1529,2026-12-11,38,Female,Port Harcourt,Fashion,Facebook Ads,5705,5807,No,Mobile,Card,-6710
1530,2026-12-12,33,Female,Abuja,Fashion,Facebook Ads,3046,29762,No,Mobile,Card,21960
1531,2026-12-13,38,Male,Kano,Fashion,Facebook Ads,974,19031,Yes,Mobile,Card,14121
1532,2026-12-14,28,Male,Abuja,Electronics,Facebook Ads,1230,9827,Yes,Mobile,Card,2555
1533,2026-12-15,54,Male,Abuja,Electronics,Organic,2435,18699,No,Mobile,Card,11173
1534,2026-12-16,53,Female,Lagos,Fashion,Organic,1814,9524,Yes,Desktop,Card,1055
1535,2026-12-17,52,Male,Abuja,Electronics,Instagram Ads,2934,20193,Yes,Mobile,Card,14291
1536,2026-12-18,36,Female,Lagos,Home Appliances,Google Ads,4933,21223,No,Desktop,Card,10926
1537,2026-12-19,37,Female,Ibadan,Home Appliances,Instagram Ads,6103,23668,No,Mobile,Card,12362
1538,2026-12-20,35,Male,Port Harcourt,Electronics,WhatsApp Referrals,1363,10313,No,Desktop,Card,1777
1539,2026-12-21,31,Male,Lagos,Fashion,WhatsApp Referrals,3940,18598,No,Mobile,Card,11769
1540,2026-12-22,32,Female,Kano,Electronics,Instagram Ads,6483,18058,No,Mobile,COD,8783
1541,2026-12-23,48,Female,Ibadan,Electronics,Organic,203,22141,Yes,Desktop,Card,16480
1542,2026-12-24,18,Female,Lagos,Electronics,Organic,160,9887,Yes,Mobile,Bank Transfer,6746
1543,2026-12-25,20,Male,Lagos,Beauty,Instagram Ads,4487,8854,No,Mobile,Card,-1164
1544,2026-12-26,33,Female,Port Harcourt,Home Appliances,Facebook Ads,768,17458,No,Mobile,COD,11161
1545,2026-12-27,40,Male,Kano,Groceries,Instagram Ads,3748,19536,No,Mobile,Card,12987
1546,2026-12-28,28,Female,Enugu,Groceries,Organic,6718,8558,Yes,Mobile,COD,-202
1547,2026-12-29,29,Female,Enugu,Beauty,WhatsApp Referrals,2581,14772,No,Desktop,Bank Transfer,4486
1548,2026-12-30,27,Male,Lagos,Electronics,Organic,1093,22345,No,Mobile,Card,15903
1549,2026-12-31,49,Female,Abuja,Beauty,Organic,4500,25231,No,Mobile,COD,16954
1550,2027-01-01,33,Male,Kano,Beauty,Google Ads,607,28110,No,Mobile,Bank Transfer,22302
1551,2027-01-02,25,Male,Ibadan,Fashion,Organic,5710,8575,No,Mobile,Card,516
1552,2027-01-03,29,Female,Abuja,Home Appliances,Organic,1540,7418,No,Mobile,Bank Transfer,2311
1553,2027-01-04,41,Male,Abuja,Groceries,Instagram Ads,2875,9198,No,Desktop,COD,3194
1554,2027-01-05,45,Male,Kano,Electronics,Google Ads,3191,6001,Yes,Mobile,Card,-2149
1555,2027-01-06,25,Female,Lagos,Groceries,Organic,1837,26628,No,Desktop,Card,19004
1556,2027-01-07,45,Male,Lagos,Groceries,Facebook Ads,689,12119,No,Mobile,Bank Transfer,7650
1557,2027-01-08,53,Male,Lagos,Home Appliances,Organic,3759,25450,Yes,Mobile,Bank Transfer,19108
1558,2027-01-09,43,Male,Lagos,Groceries,Facebook Ads,2949,24229,No,Mobile,COD,14753
1559,2027-01-10,25,Female,Enugu,Groceries,Google Ads,5336,14673,No,Mobile,Bank Transfer,3960
1560,2027-01-11,45,Male,Lagos,Beauty,Organic,2103,10316,Yes,Mobile,Card,2812
1561,2027-01-12,45,Female,Enugu,Home Appliances,Instagram Ads,365,21244,No,Mobile,COD,13435
1562,2027-01-13,54,Female,Enugu,Fashion,Facebook Ads,5818,21806,Yes,Desktop,Card,10803
1563,2027-01-14,53,Male,Lagos,Electronics,Instagram Ads,3575,28099,No,Mobile,Card,20330
1564,2027-01-15,44,Male,Port Harcourt,Groceries,Organic,4550,16873,No,Desktop,Bank Transfer,5038
1565,2027-01-16,34,Male,Ibadan,Electronics,Facebook Ads,4199,9266,No,Mobile,Bank Transfer,1905
1566,2027-01-17,26,Female,Abuja,Fashion,WhatsApp Referrals,4172,12549,No,Desktop,Card,6079
1567,2027-01-18,50,Male,Enugu,Electronics,Facebook Ads,4325,27700,No,Desktop,Bank Transfer,18028
1568,2027-01-19,37,Male,Kano,Fashion,WhatsApp Referrals,6033,24094,No,Mobile,Card,14122
1569,2027-01-20,30,Male,Kano,Beauty,WhatsApp Referrals,2378,15589,Yes,Desktop,Card,10423
1570,2027-01-21,45,Male,Ibadan,Groceries,Instagram Ads,1205,29453,No,Mobile,COD,21303
1571,2027-01-22,46,Male,Kano,Fashion,Google Ads,4988,6657,Yes,Desktop,Card,-3220
1572,2027-01-23,30,Female,Port Harcourt,Electronics,Instagram Ads,3839,23925,No,Mobile,Card,16709
1573,2027-01-24,52,Female,Kano,Groceries,Google Ads,5669,11763,No,Mobile,Card,-1179
1574,2027-01-25,23,Male,Abuja,Beauty,Facebook Ads,2735,24459,Yes,Desktop,COD,17775
1575,2027-01-26,35,Male,Abuja,Groceries,Facebook Ads,6170,8164,No,Mobile,Card,-3278
1576,2027-01-27,22,Male,Enugu,Fashion,Facebook Ads,3347,23437,Yes,Mobile,Card,17213
1577,2027-01-28,42,Male,Lagos,Beauty,Instagram Ads,1675,13479,Yes,Desktop,Bank Transfer,4570
1578,2027-01-29,19,Female,Port Harcourt,Electronics,Instagram Ads,298,10737,No,Mobile,Card,4697
1579,2027-01-30,27,Male,Enugu,Beauty,Google Ads,956,24601,Yes,Mobile,Card,20068
1580,2027-01-31,47,Female,Port Harcourt,Beauty,WhatsApp Referrals,6942,22831,Yes,Mobile,Bank Transfer,10750
1581,2027-02-01,22,Female,Lagos,Home Appliances,Instagram Ads,1114,11009,Yes,Mobile,Card,5403
1582,2027-02-02,50,Male,Kano,Beauty,Google Ads,6623,21991,No,Desktop,COD,10613
1583,2027-02-03,18,Female,Kano,Beauty,Instagram Ads,6716,9552,Yes,Mobile,Card,-4906
1584,2027-02-04,35,Female,Lagos,Groceries,Organic,2505,23148,No,Mobile,Card,16740
1585,2027-02-05,49,Female,Enugu,Electronics,WhatsApp Referrals,1474,14417,Yes,Mobile,Card,9561
1586,2027-02-06,28,Female,Lagos,Groceries,Organic,4460,14221,No,Desktop,Card,3521
1587,2027-02-07,38,Male,Ibadan,Groceries,WhatsApp Referrals,5794,7671,No,Mobile,Bank Transfer,-2445
1588,2027-02-08,43,Male,Abuja,Fashion,Facebook Ads,4446,11519,Yes,Mobile,Card,2517
1589,2027-02-09,42,Female,Enugu,Groceries,Organic,3726,8962,No,Desktop,Card,-2062
1590,2027-02-10,39,Male,Port Harcourt,Home Appliances,Organic,3471,17734,No,Mobile,Bank Transfer,10402
1591,2027-02-11,44,Male,Ibadan,Home Appliances,Facebook Ads,6396,18122,No,Mobile,Bank Transfer,3776
1592,2027-02-12,30,Male,Enugu,Fashion,WhatsApp Referrals,2828,24561,No,Mobile,Card,17867
1593,2027-02-13,50,Male,Lagos,Electronics,Facebook Ads,6000,8722,Yes,Mobile,Card,-3325
1594,2027-02-14,51,Male,Lagos,Electronics,Google Ads,2850,9906,No,Mobile,Card,1881
1595,2027-02-15,52,Female,Lagos,Groceries,Facebook Ads,5107,12263,No,Mobile,Card,4058
1596,2027-02-16,18,Male,Lagos,Groceries,Instagram Ads,2506,18699,No,Desktop,Card,8946
1597,2027-02-17,38,Male,Port Harcourt,Groceries,Organic,3770,26438,No,Mobile,Bank Transfer,18934
1598,2027-02-18,23,Male,Ibadan,Electronics,Google Ads,2964,16088,No,Desktop,COD,6461
1599,2027-02-19,45,Male,Kano,Beauty,Instagram Ads,4594,5808,No,Mobile,Card,-6695
1600,2027-02-20,34,Female,Abuja,Home Appliances,Instagram Ads,949,14170,Yes,Desktop,Card,7805
1601,2027-02-21,22,Female,Port Harcourt,Beauty,Organic,6090,21260,Yes,Desktop,Card,8544
1602,2027-02-22,48,Female,Port Harcourt,Beauty,Facebook Ads,6142,22109,Yes,Mobile,Card,8310
1603,2027-02-23,22,Female,Kano,Electronics,Instagram Ads,4603,15693,No,Mobile,Card,8410
1604,2027-02-24,20,Male,Kano,Beauty,WhatsApp Referrals,5423,12701,No,Mobile,COD,3208
1605,2027-02-25,40,Female,Abuja,Fashion,Organic,6644,22600,No,Desktop,Bank Transfer,8790
1606,2027-02-26,54,Male,Abuja,Groceries,Instagram Ads,2850,25435,No,Desktop,COD,15761
1607,2027-02-27,54,Male,Kano,Fashion,Organic,6741,23581,No,Mobile,COD,13111
1608,2027-02-28,27,Male,Lagos,Home Appliances,Organic,165,19191,No,Mobile,Card,14835
1609,2027-03-01,27,Male,Port Harcourt,Groceries,Organic,3486,24190,No,Mobile,Bank Transfer,18037
1610,2027-03-02,36,Male,Enugu,Beauty,Google Ads,2509,22356,No,Desktop,Card,16235
1611,2027-03-03,34,Female,Abuja,Home Appliances,Facebook Ads,919,27018,No,Mobile,Card,23419
1612,2027-03-04,38,Female,Abuja,Groceries,Instagram Ads,113,18704,No,Mobile,COD,15619
1613,2027-03-05,31,Female,Kano,Beauty,Instagram Ads,3504,28867,No,Mobile,Card,20517
1614,2027-03-06,26,Female,Ibadan,Fashion,Google Ads,991,7123,No,Mobile,COD,2000
1615,2027-03-07,18,Male,Enugu,Groceries,Facebook Ads,6047,16533,No,Desktop,Card,6023
1616,2027-03-08,30,Female,Enugu,Beauty,Google Ads,6350,21608,No,Mobile,COD,10729
1617,2027-03-09,21,Male,Abuja,Fashion,Instagram Ads,3839,19448,No,Mobile,COD,11106
1618,2027-03-10,18,Female,Lagos,Home Appliances,Instagram Ads,1258,19586,Yes,Mobile,Bank Transfer,11406
1619,2027-03-11,49,Male,Ibadan,Home Appliances,Organic,3426,6814,No,Mobile,Bank Transfer,-3004
1620,2027-03-12,51,Male,Enugu,Home Appliances,Instagram Ads,514,18001,Yes,Mobile,Card,12304
1621,2027-03-13,45,Female,Abuja,Home Appliances,Facebook Ads,5327,22490,No,Desktop,COD,11130
1622,2027-03-14,48,Male,Enugu,Electronics,Organic,4804,21508,No,Desktop,COD,9355
1623,2027-03-15,25,Male,Ibadan,Groceries,Facebook Ads,3196,24630,No,Mobile,Bank Transfer,16267
1624,2027-03-16,43,Female,Ibadan,Groceries,Organic,6281,18380,Yes,Mobile,Bank Transfer,7102
1625,2027-03-17,51,Male,Port Harcourt,Electronics,Organic,4434,20406,No,Desktop,Bank Transfer,10745
1626,2027-03-18,20,Female,Kano,Beauty,Instagram Ads,2584,7931,No,Mobile,COD,1195
1627,2027-03-19,29,Female,Kano,Beauty,Organic,67,18567,Yes,Mobile,Bank Transfer,14772
1628,2027-03-20,18,Female,Abuja,Home Appliances,Google Ads,1596,19038,No,Desktop,COD,13418
1629,2027-03-21,22,Male,Ibadan,Fashion,Instagram Ads,5660,17317,No,Desktop,Bank Transfer,9328
1630,2027-03-22,47,Male,Port Harcourt,Beauty,Facebook Ads,4478,7971,No,Desktop,Card,-993
1631,2027-03-23,47,Male,Port Harcourt,Fashion,Instagram Ads,18,7017,Yes,Desktop,Card,3844
1632,2027-03-24,34,Female,Enugu,Groceries,WhatsApp Referrals,2730,28799,No,Desktop,Card,22179
1633,2027-03-25,40,Male,Enugu,Fashion,Instagram Ads,3521,7415,No,Mobile,Card,-2583
1634,2027-03-26,32,Female,Port Harcourt,Groceries,Google Ads,6217,24480,No,Mobile,Card,14078
1635,2027-03-27,54,Female,Enugu,Electronics,Google Ads,572,6609,No,Mobile,Bank Transfer,-901
1636,2027-03-28,38,Male,Ibadan,Electronics,Google Ads,5395,5717,Yes,Mobile,Card,-3995
1637,2027-03-29,31,Female,Lagos,Home Appliances,Facebook Ads,2258,24945,Yes,Mobile,Card,17066
1638,2027-03-30,19,Male,Ibadan,Beauty,Instagram Ads,2902,17662,Yes,Mobile,Bank Transfer,8269
1639,2027-03-31,28,Male,Port Harcourt,Home Appliances,Organic,6039,11782,No,Mobile,COD,1232
1640,2027-04-01,51,Male,Port Harcourt,Groceries,Facebook Ads,650,6048,Yes,Mobile,Bank Transfer,2949
1641,2027-04-02,51,Male,Ibadan,Home Appliances,Facebook Ads,5741,16618,Yes,Mobile,COD,7523
1642,2027-04-03,35,Male,Enugu,Fashion,Facebook Ads,5089,13307,No,Mobile,Bank Transfer,814
1643,2027-04-04,47,Female,Enugu,Groceries,Instagram Ads,6838,12905,Yes,Mobile,Card,-1326
1644,2027-04-05,32,Female,Kano,Electronics,Organic,2587,14993,Yes,Desktop,Bank Transfer,9113
1645,2027-04-06,44,Female,Port Harcourt,Beauty,Facebook Ads,3262,15338,No,Mobile,Bank Transfer,7611
1646,2027-04-07,51,Male,Abuja,Groceries,Facebook Ads,1338,10578,Yes,Mobile,Card,4138
1647,2027-04-08,50,Male,Kano,Groceries,Instagram Ads,4996,18834,No,Desktop,Card,9989
1648,2027-04-09,41,Male,Enugu,Fashion,Organic,3634,23004,No,Mobile,Bank Transfer,14195
1649,2027-04-10,32,Female,Ibadan,Beauty,Google Ads,5780,11548,No,Mobile,Card,-513
1650,2027-04-11,47,Male,Enugu,Electronics,Instagram Ads,2827,12381,No,Mobile,Bank Transfer,4355
1651,2027-04-12,34,Female,Ibadan,Groceries,Organic,5681,26164,No,Mobile,Card,17250
1652,2027-04-13,22,Female,Kano,Groceries,Google Ads,6019,25176,No,Desktop,Bank Transfer,15720
1653,2027-04-14,46,Male,Port Harcourt,Fashion,Organic,5877,7941,No,Mobile,Bank Transfer,-3288
1654,2027-04-15,21,Male,Enugu,Home Appliances,Organic,5232,10695,No,Mobile,Card,-567
1655,2027-04-16,27,Female,Ibadan,Electronics,Instagram Ads,2217,11401,No,Mobile,Card,6932
1656,2027-04-17,34,Male,Port Harcourt,Beauty,Instagram Ads,3539,20179,No,Mobile,Bank Transfer,14622
1657,2027-04-18,27,Female,Abuja,Groceries,Facebook Ads,6040,19456,No,Mobile,COD,8657
1658,2027-04-19,34,Male,Ibadan,Groceries,Instagram Ads,1037,18097,Yes,Mobile,COD,9805
1659,2027-04-20,37,Male,Kano,Electronics,WhatsApp Referrals,5834,11197,Yes,Mobile,Card,3141
1660,2027-04-21,41,Female,Abuja,Home Appliances,Instagram Ads,4383,10450,Yes,Mobile,Bank Transfer,4065
1661,2027-04-22,22,Male,Abuja,Groceries,Facebook Ads,3978,29816,No,Mobile,Card,22579
1662,2027-04-23,51,Female,Lagos,Electronics,Organic,6332,27258,No,Mobile,Card,13977
1663,2027-04-24,23,Male,Enugu,Fashion,Google Ads,2961,22937,No,Mobile,Card,12392
1664,2027-04-25,19,Female,Ibadan,Home Appliances,Facebook Ads,3226,22396,No,Desktop,Bank Transfer,12847
1665,2027-04-26,30,Female,Abuja,Beauty,Instagram Ads,5686,13378,No,Mobile,Card,-81
1666,2027-04-27,28,Male,Lagos,Groceries,Instagram Ads,6837,6881,Yes,Mobile,Card,-6550
1667,2027-04-28,40,Female,Kano,Electronics,Organic,5841,11799,Yes,Mobile,Bank Transfer,1390
1668,2027-04-29,33,Male,Port Harcourt,Fashion,Facebook Ads,6614,19597,No,Mobile,Bank Transfer,9098
1669,2027-04-30,48,Male,Ibadan,Beauty,Instagram Ads,1098,18675,No,Desktop,Card,10319
1670,2027-05-01,28,Male,Abuja,Electronics,Google Ads,2324,9586,No,Mobile,Card,3963
1671,2027-05-02,33,Female,Enugu,Electronics,Instagram Ads,939,13430,No,Desktop,Card,8153
1672,2027-05-03,25,Female,Lagos,Beauty,Google Ads,3716,27831,Yes,Mobile,Card,21039
1673,2027-05-04,21,Male,Abuja,Fashion,Instagram Ads,3414,7345,No,Desktop,Bank Transfer,-1827
1674,2027-05-05,21,Male,Enugu,Fashion,Instagram Ads,1448,21459,No,Mobile,Card,14830
1675,2027-05-06,42,Female,Abuja,Home Appliances,WhatsApp Referrals,570,14548,Yes,Desktop,Bank Transfer,7168
1676,2027-05-07,20,Male,Ibadan,Groceries,Google Ads,2904,10877,No,Mobile,COD,5026
1677,2027-05-08,49,Male,Ibadan,Beauty,Facebook Ads,5096,11785,No,Mobile,Card,951
1678,2027-05-09,20,Female,Ibadan,Beauty,Google Ads,5301,20833,No,Mobile,COD,10801
1679,2027-05-10,44,Male,Kano,Beauty,Organic,2505,9922,No,Mobile,Card,1410
1680,2027-05-11,46,Female,Kano,Fashion,Organic,917,29474,No,Desktop,Card,25688
1681,2027-05-12,49,Male,Lagos,Groceries,Facebook Ads,1874,23714,Yes,Mobile,Card,14674
1682,2027-05-13,36,Female,Ibadan,Home Appliances,WhatsApp Referrals,4928,9686,No,Mobile,Card,2665
1683,2027-05-14,38,Male,Enugu,Electronics,Instagram Ads,6982,19407,No,Mobile,Card,7438
1684,2027-05-15,22,Male,Abuja,Electronics,Facebook Ads,6336,23286,Yes,Mobile,Card,10295
1685,2027-05-16,35,Female,Port Harcourt,Beauty,Facebook Ads,1678,17205,Yes,Mobile,Bank Transfer,11752
1686,2027-05-17,45,Male,Enugu,Groceries,Facebook Ads,615,26054,No,Mobile,COD,21179
1687,2027-05-18,39,Female,Kano,Fashion,Organic,4501,28527,No,Mobile,Bank Transfer,21591
1688,2027-05-19,38,Male,Kano,Groceries,Facebook Ads,1749,18179,Yes,Desktop,Card,9483
1689,2027-05-20,23,Female,Enugu,Groceries,Facebook Ads,3825,23443,No,Mobile,Bank Transfer,13318
1690,2027-05-21,18,Female,Kano,Fashion,Organic,6864,21524,No,Mobile,Bank Transfer,9516
1691,2027-05-22,22,Female,Ibadan,Beauty,Instagram Ads,4188,23173,Yes,Desktop,COD,13398
1692,2027-05-23,29,Female,Lagos,Groceries,Facebook Ads,2477,5016,Yes,Mobile,COD,-4656
1693,2027-05-24,43,Male,Abuja,Electronics,Facebook Ads,4749,18374,No,Mobile,COD,11549
1694,2027-05-25,51,Male,Lagos,Fashion,Facebook Ads,3505,21848,Yes,Mobile,Card,15528
1695,2027-05-26,31,Female,Abuja,Home Appliances,Facebook Ads,3475,25855,No,Mobile,Bank Transfer,19613
1696,2027-05-27,43,Female,Abuja,Beauty,Google Ads,4529,23211,Yes,Mobile,Card,12997
1697,2027-05-28,44,Female,Lagos,Fashion,Facebook Ads,1135,10956,No,Desktop,COD,7716
1698,2027-05-29,26,Male,Enugu,Home Appliances,Facebook Ads,4000,21473,No,Mobile,Card,11557
1699,2027-05-30,43,Male,Abuja,Home Appliances,Organic,374,9815,No,Mobile,Card,4568
1700,2027-05-31,39,Male,Lagos,Groceries,Google Ads,5162,24235,No,Desktop,Card,13727
1701,2027-06-01,47,Male,Abuja,Groceries,Instagram Ads,206,7843,No,Desktop,Bank Transfer,-205
1702,2027-06-02,34,Female,Port Harcourt,Groceries,Google Ads,4875,20972,No,Mobile,Card,10949
1703,2027-06-03,43,Female,Enugu,Fashion,Instagram Ads,1319,27927,No,Mobile,Card,21460
1704,2027-06-04,53,Female,Ibadan,Fashion,Instagram Ads,1141,27285,Yes,Mobile,COD,22679
1705,2027-06-05,18,Male,Abuja,Beauty,Google Ads,4627,22353,No,Desktop,COD,13139
1706,2027-06-06,25,Male,Port Harcourt,Groceries,Instagram Ads,6309,6094,Yes,Desktop,Card,-2459
1707,2027-06-07,52,Male,Ibadan,Home Appliances,WhatsApp Referrals,2690,11124,No,Mobile,Card,3809
1708,2027-06-08,32,Female,Ibadan,Electronics,Facebook Ads,3255,28731,No,Mobile,COD,19627
1709,2027-06-09,39,Female,Abuja,Beauty,Organic,89,24579,No,Mobile,COD,21085
1710,2027-06-10,31,Male,Lagos,Fashion,Facebook Ads,5213,6404,Yes,Desktop,Bank Transfer,-1790
1711,2027-06-11,43,Female,Abuja,Beauty,Organic,4108,28324,No,Mobile,Bank Transfer,16384
1712,2027-06-12,45,Male,Port Harcourt,Beauty,Google Ads,3020,25674,No,Mobile,Card,16846
1713,2027-06-13,40,Male,Ibadan,Beauty,Organic,1857,8982,No,Desktop,COD,4984
1714,2027-06-14,31,Female,Abuja,Beauty,Facebook Ads,804,17515,No,Mobile,Bank Transfer,13819
1715,2027-06-15,41,Male,Lagos,Electronics,Google Ads,944,20790,Yes,Mobile,Bank Transfer,12359
1716,2027-06-16,19,Female,Abuja,Groceries,Google Ads,2789,17205,No,Mobile,Card,10017
1717,2027-06-17,43,Male,Enugu,Home Appliances,Organic,5953,26939,No,Mobile,COD,14346
1718,2027-06-18,31,Female,Lagos,Beauty,Google Ads,3875,29338,No,Mobile,Bank Transfer,20503
1719,2027-06-19,24,Female,Port Harcourt,Beauty,Google Ads,1610,17748,No,Mobile,Card,11939
1720,2027-06-20,20,Female,Ibadan,Beauty,Instagram Ads,2923,26097,Yes,Mobile,Bank Transfer,19705
1721,2027-06-21,40,Male,Abuja,Groceries,Instagram Ads,6055,8092,Yes,Desktop,Bank Transfer,-2663
1722,2027-06-22,35,Male,Lagos,Fashion,Instagram Ads,3882,25543,No,Mobile,Bank Transfer,16656
1723,2027-06-23,52,Female,Enugu,Fashion,Facebook Ads,3221,27692,Yes,Mobile,Bank Transfer,17613
1724,2027-06-24,32,Female,Lagos,Electronics,WhatsApp Referrals,6803,28862,No,Mobile,Bank Transfer,16685
1725,2027-06-25,42,Male,Kano,Fashion,Organic,5148,29860,No,Desktop,COD,17993
1726,2027-06-26,54,Male,Enugu,Beauty,WhatsApp Referrals,4391,18971,Yes,Desktop,Card,11925
1727,2027-06-27,45,Male,Port Harcourt,Beauty,Facebook Ads,5021,19616,No,Mobile,Card,9827
1728,2027-06-28,27,Female,Ibadan,Beauty,Organic,4735,9933,Yes,Mobile,Card,-2145
1729,2027-06-29,34,Male,Port Harcourt,Electronics,Organic,2387,9926,No,Mobile,Bank Transfer,5497
1730,2027-06-30,39,Male,Abuja,Beauty,Google Ads,4723,8969,Yes,Mobile,Bank Transfer,-65
1731,2027-07-01,43,Female,Lagos,Fashion,Google Ads,6582,7965,Yes,Mobile,COD,-5739
1732,2027-07-02,42,Male,Kano,Groceries,Instagram Ads,5263,9319,No,Desktop,Bank Transfer,396
1733,2027-07-03,34,Male,Enugu,Groceries,Organic,941,13975,No,Desktop,Bank Transfer,5647
1734,2027-07-04,30,Male,Enugu,Home Appliances,Google Ads,4925,12108,No,Mobile,COD,492
1735,2027-07-05,37,Female,Lagos,Fashion,Facebook Ads,5866,14141,No,Desktop,Card,1167
1736,2027-07-06,42,Female,Kano,Beauty,Instagram Ads,2566,25323,No,Desktop,COD,18533
1737,2027-07-07,21,Female,Lagos,Groceries,WhatsApp Referrals,975,21428,No,Mobile,Card,16343
1738,2027-07-08,27,Female,Abuja,Fashion,Organic,954,6810,No,Mobile,Bank Transfer,2899
1739,2027-07-09,20,Female,Port Harcourt,Groceries,WhatsApp Referrals,1262,25950,No,Desktop,Bank Transfer,22128
1740,2027-07-10,35,Female,Enugu,Beauty,Google Ads,5047,15273,No,Mobile,Bank Transfer,6896
1741,2027-07-11,53,Female,Abuja,Groceries,Facebook Ads,943,14021,No,Desktop,Card,9766
1742,2027-07-12,39,Male,Port Harcourt,Home Appliances,Facebook Ads,2202,23293,No,Desktop,Card,17270
1743,2027-07-13,51,Male,Abuja,Home Appliances,Facebook Ads,5300,11364,No,Mobile,Bank Transfer,1062
1744,2027-07-14,25,Female,Kano,Groceries,Facebook Ads,6231,7581,No,Desktop,COD,-4053
1745,2027-07-15,36,Male,Enugu,Fashion,Instagram Ads,3327,5691,No,Desktop,Card,-5282
1746,2027-07-16,54,Male,Lagos,Fashion,Facebook Ads,5630,5931,No,Mobile,COD,-6644
1747,2027-07-17,23,Female,Lagos,Fashion,Instagram Ads,5192,18128,Yes,Mobile,Card,5562
1748,2027-07-18,43,Male,Port Harcourt,Groceries,WhatsApp Referrals,4274,29294,No,Mobile,Bank Transfer,20369
1749,2027-07-19,51,Male,Ibadan,Fashion,Instagram Ads,2259,19226,Yes,Mobile,Bank Transfer,9338
1750,2027-07-20,23,Male,Kano,Beauty,Organic,1828,18861,No,Mobile,Bank Transfer,13219
1751,2027-07-21,54,Male,Port Harcourt,Home Appliances,Google Ads,1257,20475,Yes,Mobile,COD,15477
1752,2027-07-22,50,Male,Ibadan,Beauty,Facebook Ads,464,27766,No,Mobile,Bank Transfer,20601
1753,2027-07-23,39,Female,Abuja,Fashion,Instagram Ads,5870,8406,Yes,Mobile,Bank Transfer,-3272
1754,2027-07-24,38,Female,Kano,Beauty,Facebook Ads,3294,13339,Yes,Desktop,Card,5168
1755,2027-07-25,23,Female,Abuja,Fashion,Instagram Ads,6774,22416,No,Desktop,Card,8060
1756,2027-07-26,23,Male,Enugu,Groceries,Google Ads,6968,22695,No,Desktop,Card,10457
1757,2027-07-27,21,Female,Kano,Beauty,Facebook Ads,1230,13579,Yes,Mobile,Bank Transfer,4959
1758,2027-07-28,47,Male,Ibadan,Groceries,Facebook Ads,2654,8121,No,Desktop,Card,-616
1759,2027-07-29,28,Male,Enugu,Groceries,Instagram Ads,884,23257,No,Desktop,Card,19628
1760,2027-07-30,47,Male,Lagos,Electronics,WhatsApp Referrals,3805,28165,Yes,Mobile,Card,21803
1761,2027-07-31,48,Male,Ibadan,Fashion,Organic,6509,20946,Yes,Mobile,Card,9136
1762,2027-08-01,41,Female,Port Harcourt,Home Appliances,Organic,6419,8748,No,Mobile,Card,-612
1763,2027-08-02,26,Female,Lagos,Fashion,Facebook Ads,6523,5277,No,Desktop,COD,-7269
1764,2027-08-03,20,Male,Lagos,Home Appliances,Organic,5428,23243,Yes,Mobile,Bank Transfer,13519
1765,2027-08-04,48,Female,Port Harcourt,Fashion,Organic,5750,16563,No,Mobile,Bank Transfer,3448
1766,2027-08-05,54,Male,Kano,Groceries,Google Ads,5040,27313,No,Mobile,Bank Transfer,19334
1767,2027-08-06,53,Female,Lagos,Beauty,WhatsApp Referrals,3856,11792,No,Mobile,Card,4326
1768,2027-08-07,41,Female,Ibadan,Beauty,Instagram Ads,3135,26097,No,Mobile,COD,19237
1769,2027-08-08,48,Male,Enugu,Electronics,WhatsApp Referrals,6953,18918,No,Mobile,Card,8981
1770,2027-08-09,23,Female,Lagos,Home Appliances,WhatsApp Referrals,924,15374,No,Mobile,Card,10863
1771,2027-08-10,19,Male,Ibadan,Home Appliances,Facebook Ads,6034,9675,No,Desktop,Bank Transfer,-2380
